Time,Temperature,VerticalWind,Icing,Altitude,Latitude,Longitude,DewPoint,MixingRatio
05-Jun-2021 18:48:47,14.4611082077026,-0.408379197120667,1.25062942504883,1410.07556152344,34.1157302856445,-97.4781036376953,14.3397617340088,12.0707569122314
05-Jun-2021 18:48:48,14.5587453842163,-0.172117456793785,1.20398259162903,1408.83654785156,34.1146545410156,-97.4775085449219,14.3618745803833,12.0830974578857
05-Jun-2021 18:48:49,14.4995985031128,0.126821488142014,1.23355460166931,1407.74963378906,34.113525390625,-97.4769744873047,14.5159177780151,12.2025699615479
05-Jun-2021 18:48:50,14.5340070724487,0.155339956283569,1.27351796627045,1407.02746582031,34.1124229431152,-97.476432800293,14.5136938095093,12.1995372772217
05-Jun-2021 18:48:51,14.5940341949463,1.09353470802307,1.28435182571411,1406.78991699219,34.1112670898438,-97.475944519043,14.9832372665405,12.5805053710938
05-Jun-2021 18:48:52,14.5950508117676,1.43059813976288,1.28412294387817,1407.06384277344,34.1101493835449,-97.475456237793,14.8418054580688,12.4657554626465
05-Jun-2021 18:48:53,14.5851221084595,2.49214363098145,1.29468214511871,1407.78747558594,34.1090087890625,-97.4749984741211,14.7073783874512,12.3575992584229
05-Jun-2021 18:48:54,14.5465087890625,2.43231511116028,1.29694056510925,1408.95373535156,34.1078643798828,-97.4745483398438,15.3064155578613,12.8565721511841
05-Jun-2021 18:48:55,14.4006299972534,1.40939676761627,1.2974898815155,1410.42004394531,34.1067161560059,-97.4741287231445,14.9608993530273,12.5771493911743
05-Jun-2021 18:48:56,14.4576187133789,0.587030589580536,1.296391248703,1411.39343261719,34.1055679321289,-97.4737167358398,15.0396709442139,12.6435031890869
05-Jun-2021 18:48:57,14.4825706481934,1.06309247016907,1.294193983078,1411.3994140625,34.1044120788574,-97.4732971191406,15.1398553848267,12.7257118225098
05-Jun-2021 18:48:58,14.5807476043701,2.90489912033081,1.29819178581238,1410.84509277344,34.1032562255859,-97.4729080200195,15.4951333999634,13.0196304321289
05-Jun-2021 18:48:59,14.621711730957,3.68883490562439,1.29533839225769,1410.79052734375,34.1021003723145,-97.4725189208984,15.6737375259399,13.1688356399536
05-Jun-2021 18:49:00,14.7049751281738,4.90376043319702,1.29988551139832,1411.82104492188,34.1009483337402,-97.4721145629883,14.6364164352417,12.3055925369263
05-Jun-2021 18:49:01,14.8066940307617,4.12756824493408,1.29562830924988,1413.265625,34.0997772216797,-97.4717330932617,14.6137094497681,12.2920427322388
05-Jun-2021 18:49:02,14.6463508605957,4.33579301834106,1.29625391960144,1414.47875976562,34.0986099243164,-97.4713821411133,15.0541410446167,12.6596021652222
05-Jun-2021 18:49:03,14.6237525939941,0.901305854320526,1.296391248703,1414.95263671875,34.0974502563477,-97.4709930419922,15.2837257385254,12.8634376525879
05-Jun-2021 18:49:04,14.3436307907104,-1.40453672409058,1.27402150630951,1413.63977050781,34.0962715148926,-97.4706420898438,15.139422416687,12.7372732162476
05-Jun-2021 18:49:05,14.3419027328491,0.696413576602936,1.27013051509857,1410.80407714844,34.0951194763184,-97.4702835083008,15.3371315002441,12.887674331665
05-Jun-2021 18:49:06,14.3796701431274,0.0474442057311535,1.28319215774536,1407.38793945312,34.093936920166,-97.4699554443359,14.7420024871826,12.3902750015259
05-Jun-2021 18:49:07,14.332615852356,0.0133882174268365,1.26436257362366,1403.84704589844,34.0927658081055,-97.4696350097656,15.0616016387939,12.6423854827881
05-Jun-2021 18:49:08,14.4798851013184,-0.398584991693497,1.23064017295837,1401.0009765625,34.0915985107422,-97.4693298339844,14.7732315063477,12.4004831314087
